model,false_negative_to_false_positive_cost_ratio,forecast_alert_cutoff,calibration_days,cost_units,normalized_cost,true_positive_days,false_positive_days,false_negative_days,true_negative_days,precision,recall,f1
14-day moving average,10.0,1.25,220,793.0,3.6045454545454545,2,3,79,136,0.4,0.024691358024691357,0.046511627906976744
14-day moving average,10.0,1.26,220,792.0,3.6,2,2,79,137,0.5,0.024691358024691357,0.047058823529411764
14-day moving average,10.0,1.27,220,790.0,3.590909090909091,2,0,79,139,1.0,0.024691358024691357,0.048192771084337345
14-day moving average,10.0,1.28,220,800.0,3.6363636363636362,1,0,80,139,1.0,0.012345679012345678,0.024390243902439022
14-day moving average,10.0,1.29,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.3,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.31,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.32,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.33,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.34,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.35,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.36,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.37,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.38,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.39,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.4,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.41,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.42,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.43,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.44,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.45,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.46,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.47,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.48,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.49,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.5,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.51,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.52,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.53,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.54,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.55,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.56,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.57,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.58,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.59,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
14-day moving average,10.0,1.6,220,810.0,3.6818181818181817,0,0,81,139,,0.0,
LSTM 28-step (S2),1.0,0.6,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.61,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.62,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.63,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.64,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.65,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.66,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.67,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.68,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.69,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.7,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.71,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.72,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.73,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.74,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.75,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.76,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.77,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.78,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.79,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.8,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.81,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.82,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.83,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.84,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.85,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.86,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.87,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.88,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.89,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.9,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.91,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.92,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.93,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),1.0,0.94,220,138.0,0.6272727272727273,81,138,0,1,0.3698630136986301,1.0,0.54
LSTM 28-step (S2),1.0,0.95,220,138.0,0.6272727272727273,81,138,0,1,0.3698630136986301,1.0,0.54
LSTM 28-step (S2),1.0,0.96,220,138.0,0.6272727272727273,81,138,0,1,0.3698630136986301,1.0,0.54
LSTM 28-step (S2),1.0,0.97,220,138.0,0.6272727272727273,81,138,0,1,0.3698630136986301,1.0,0.54
LSTM 28-step (S2),1.0,0.98,220,138.0,0.6272727272727273,81,138,0,1,0.3698630136986301,1.0,0.54
LSTM 28-step (S2),1.0,0.99,220,137.0,0.6227272727272727,81,137,0,2,0.37155963302752293,1.0,0.5418060200668897
LSTM 28-step (S2),1.0,1.0,220,135.0,0.6136363636363636,81,135,0,4,0.375,1.0,0.5454545454545454
LSTM 28-step (S2),1.0,1.01,220,134.0,0.6090909090909091,81,134,0,5,0.3767441860465116,1.0,0.5472972972972974
LSTM 28-step (S2),1.0,1.02,220,132.0,0.6,81,132,0,7,0.38028169014084506,1.0,0.5510204081632654
LSTM 28-step (S2),1.0,1.03,220,127.0,0.5772727272727273,81,127,0,12,0.3894230769230769,1.0,0.5605536332179931
LSTM 28-step (S2),1.0,1.04,220,126.0,0.5727272727272728,80,125,1,14,0.3902439024390244,0.9876543209876543,0.5594405594405595
LSTM 28-step (S2),1.0,1.05,220,119.0,0.5409090909090909,79,117,2,22,0.4030612244897959,0.9753086419753086,0.5703971119133574
LSTM 28-step (S2),1.0,1.06,220,114.0,0.5181818181818182,76,109,5,30,0.41081081081081083,0.9382716049382716,0.5714285714285714
LSTM 28-step (S2),1.0,1.07,220,118.0,0.5363636363636364,69,106,12,33,0.3942857142857143,0.8518518518518519,0.5390625
LSTM 28-step (S2),1.0,1.08,220,117.0,0.5318181818181819,67,103,14,36,0.3941176470588235,0.8271604938271605,0.5338645418326693
LSTM 28-step (S2),1.0,1.09,220,118.0,0.5363636363636364,63,100,18,39,0.38650306748466257,0.7777777777777778,0.5163934426229508
LSTM 28-step (S2),1.0,1.1,220,105.0,0.4772727272727273,59,83,22,56,0.4154929577464789,0.7283950617283951,0.5291479820627804
LSTM 28-step (S2),1.0,1.11,220,99.0,0.45,49,67,32,72,0.4224137931034483,0.6049382716049383,0.4974619289340101
LSTM 28-step (S2),1.0,1.12,220,96.0,0.43636363636363634,48,63,33,76,0.43243243243243246,0.5925925925925926,0.5
LSTM 28-step (S2),1.0,1.13,220,92.0,0.41818181818181815,47,58,34,81,0.44761904761904764,0.5802469135802469,0.5053763440860215
LSTM 28-step (S2),1.0,1.14,220,91.0,0.41363636363636364,45,55,36,84,0.45,0.5555555555555556,0.4972375690607735
LSTM 28-step (S2),1.0,1.15,220,87.0,0.39545454545454545,40,46,41,93,0.46511627906976744,0.49382716049382713,0.47904191616766467
LSTM 28-step (S2),1.0,1.16,220,84.0,0.38181818181818183,33,36,48,103,0.4782608695652174,0.4074074074074074,0.44000000000000006
LSTM 28-step (S2),1.0,1.17,220,81.0,0.36818181818181817,21,21,60,118,0.5,0.25925925925925924,0.3414634146341463
LSTM 28-step (S2),1.0,1.18,220,83.0,0.37727272727272726,10,12,71,127,0.45454545454545453,0.12345679012345678,0.1941747572815534
LSTM 28-step (S2),1.0,1.19,220,81.0,0.36818181818181817,9,9,72,130,0.5,0.1111111111111111,0.1818181818181818
LSTM 28-step (S2),1.0,1.2,220,79.0,0.35909090909090907,8,6,73,133,0.5714285714285714,0.09876543209876543,0.16842105263157894
LSTM 28-step (S2),1.0,1.21,220,77.0,0.35,8,4,73,135,0.6666666666666666,0.09876543209876543,0.17204301075268816
LSTM 28-step (S2),1.0,1.22,220,75.0,0.3409090909090909,8,2,73,137,0.8,0.09876543209876543,0.1758241758241758
LSTM 28-step (S2),1.0,1.23,220,77.0,0.35,6,2,75,137,0.75,0.07407407407407407,0.1348314606741573
LSTM 28-step (S2),1.0,1.24,220,77.0,0.35,5,1,76,138,0.8333333333333334,0.06172839506172839,0.1149425287356322
LSTM 28-step (S2),1.0,1.25,220,76.0,0.34545454545454546,5,0,76,139,1.0,0.06172839506172839,0.11627906976744184
LSTM 28-step (S2),1.0,1.26,220,76.0,0.34545454545454546,5,0,76,139,1.0,0.06172839506172839,0.11627906976744184
LSTM 28-step (S2),1.0,1.27,220,78.0,0.35454545454545455,3,0,78,139,1.0,0.037037037037037035,0.07142857142857142
LSTM 28-step (S2),1.0,1.28,220,79.0,0.35909090909090907,2,0,79,139,1.0,0.024691358024691357,0.048192771084337345
LSTM 28-step (S2),1.0,1.29,220,80.0,0.36363636363636365,1,0,80,139,1.0,0.012345679012345678,0.024390243902439022
LSTM 28-step (S2),1.0,1.3,220,80.0,0.36363636363636365,1,0,80,139,1.0,0.012345679012345678,0.024390243902439022
LSTM 28-step (S2),1.0,1.31,220,80.0,0.36363636363636365,1,0,80,139,1.0,0.012345679012345678,0.024390243902439022
LSTM 28-step (S2),1.0,1.32,220,80.0,0.36363636363636365,1,0,80,139,1.0,0.012345679012345678,0.024390243902439022
LSTM 28-step (S2),1.0,1.33,220,80.0,0.36363636363636365,1,0,80,139,1.0,0.012345679012345678,0.024390243902439022
LSTM 28-step (S2),1.0,1.34,220,80.0,0.36363636363636365,1,0,80,139,1.0,0.012345679012345678,0.024390243902439022
LSTM 28-step (S2),1.0,1.35,220,80.0,0.36363636363636365,1,0,80,139,1.0,0.012345679012345678,0.024390243902439022
LSTM 28-step (S2),1.0,1.36,220,80.0,0.36363636363636365,1,0,80,139,1.0,0.012345679012345678,0.024390243902439022
LSTM 28-step (S2),1.0,1.37,220,80.0,0.36363636363636365,1,0,80,139,1.0,0.012345679012345678,0.024390243902439022
LSTM 28-step (S2),1.0,1.38,220,80.0,0.36363636363636365,1,0,80,139,1.0,0.012345679012345678,0.024390243902439022
LSTM 28-step (S2),1.0,1.39,220,80.0,0.36363636363636365,1,0,80,139,1.0,0.012345679012345678,0.024390243902439022
LSTM 28-step (S2),1.0,1.4,220,80.0,0.36363636363636365,1,0,80,139,1.0,0.012345679012345678,0.024390243902439022
LSTM 28-step (S2),1.0,1.41,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
LSTM 28-step (S2),1.0,1.42,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
LSTM 28-step (S2),1.0,1.43,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
LSTM 28-step (S2),1.0,1.44,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
LSTM 28-step (S2),1.0,1.45,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
LSTM 28-step (S2),1.0,1.46,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
LSTM 28-step (S2),1.0,1.47,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
LSTM 28-step (S2),1.0,1.48,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
LSTM 28-step (S2),1.0,1.49,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
LSTM 28-step (S2),1.0,1.5,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
LSTM 28-step (S2),1.0,1.51,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
LSTM 28-step (S2),1.0,1.52,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
LSTM 28-step (S2),1.0,1.53,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
LSTM 28-step (S2),1.0,1.54,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
LSTM 28-step (S2),1.0,1.55,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
LSTM 28-step (S2),1.0,1.56,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
LSTM 28-step (S2),1.0,1.57,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
LSTM 28-step (S2),1.0,1.58,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
LSTM 28-step (S2),1.0,1.59,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
LSTM 28-step (S2),1.0,1.6,220,81.0,0.36818181818181817,0,0,81,139,,0.0,
LSTM 28-step (S2),2.0,0.6,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.61,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.62,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.63,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.64,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.65,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.66,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.67,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.68,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.69,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.7,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.71,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.72,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.73,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.74,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.75,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.76,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.77,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.78,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.79,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.8,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.81,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.82,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.83,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.84,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.85,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.86,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.87,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.88,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.89,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.9,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.91,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.92,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.93,220,139.0,0.6318181818181818,81,139,0,0,0.36818181818181817,1.0,0.5382059800664452
LSTM 28-step (S2),2.0,0.94,220,138.0,0.6272727272727273,81,138,0,1,0.3698630136986301,1.0,0.54
LSTM 28-step (S2),2.0,0.95,220,138.0,0.6272727272727273,81,138,0,1,0.3698630136986301,1.0,0.54
LSTM 28-step (S2),2.0,0.96,220,138.0,0.6272727272727273,81,138,0,1,0.3698630136986301,1.0,0.54
LSTM 28-step (S2),2.0,0.97,220,138.0,0.6272727272727273,81,138,0,1,0.3698630136986301,1.0,0.54
LSTM 28-step (S2),2.0,0.98,220,138.0,0.6272727272727273,81,138,0,1,0.3698630136986301,1.0,0.54
LSTM 28-step (S2),2.0,0.99,220,137.0,0.6227272727272727,81,137,0,2,0.37155963302752293,1.0,0.5418060200668897
LSTM 28-step (S2),2.0,1.0,220,135.0,0.6136363636363636,81,135,0,4,0.375,1.0,0.5454545454545454
LSTM 28-step (S2),2.0,1.01,220,134.0,0.6090909090909091,81,134,0,5,0.3767441860465116,1.0,0.5472972972972974
LSTM 28-step (S2),2.0,1.02,220,132.0,0.6,81,132,0,7,0.38028169014084506,1.0,0.5510204081632654
LSTM 28-step (S2),2.0,1.03,220,127.0,0.5772727272727273,81,127,0,12,0.3894230769230769,1.0,0.5605536332179931
LSTM 28-step (S2),2.0,1.04,220,127.0,0.5772727272727273,80,125,1,14,0.3902439024390244,0.9876543209876543,0.5594405594405595
LSTM 28-step (S2),2.0,1.05,220,121.0,0.55,79,117,2,22,0.4030612244897959,0.9753086419753086,0.5703971119133574
LSTM 28-step (S2),2.0,1.06,220,119.0,0.5409090909090909,76,109,5,30,0.41081081081081083,0.9382716049382716,0.5714285714285714
LSTM 28-step (S2),2.0,1.07,220,130.0,0.5909090909090909,69,106,12,33,0.3942857142857143,0.8518518518518519,0.5390625
LSTM 28-step (S2),2.0,1.08,220,131.0,0.5954545454545455,67,103,14,36,0.3941176470588235,0.8271604938271605,0.5338645418326693
LSTM 28-step (S2),2.0,1.09,220,136.0,0.6181818181818182,63,100,18,39,0.38650306748466257,0.7777777777777778,0.5163934426229508
LSTM 28-step (S2),2.0,1.1,220,127.0,0.5772727272727273,59,83,22,56,0.4154929577464789,0.7283950617283951,0.5291479820627804
LSTM 28-step (S2),2.0,1.11,220,131.0,0.5954545454545455,49,67,32,72,0.4224137931034483,0.6049382716049383,0.4974619289340101
LSTM 28-step (S2),2.0,1.12,220,129.0,0.5863636363636363,48,63,33,76,0.43243243243243246,0.5925925925925926,0.5
LSTM 28-step (S2),2.0,1.13,220,126.0,0.5727272727272728,47,58,34,81,0.44761904761904764,0.5802469135802469,0.5053763440860215
LSTM 28-step (S2),2.0,1.14,220,127.0,0.5772727272727273,45,55,36,84,0.45,0.5555555555555556,0.4972375690607735
LSTM 28-step (S2),2.0,1.15,220,128.0,0.5818181818181818,40,46,41,93,0.46511627906976744,0.49382716049382713,0.47904191616766467
LSTM 28-step (S2),2.0,1.16,220,132.0,0.6,33,36,48,103,0.4782608695652174,0.4074074074074074,0.44000000000000006
LSTM 28-step (S2),2.0,1.17,220,141.0,0.6409090909090909,21,21,60,118,0.5,0.25925925925925924,0.3414634146341463
LSTM 28-step (S2),2.0,1.18,220,154.0,0.7,10,12,71,127,0.45454545454545453,0.12345679012345678,0.1941747572815534
LSTM 28-step (S2),2.0,1.19,220,153.0,0.6954545454545454,9,9,72,130,0.5,0.1111111111111111,0.1818181818181818
LSTM 28-step (S2),2.0,1.2,220,152.0,0.6909090909090909,8,6,73,133,0.5714285714285714,0.09876543209876543,0.16842105263157894
LSTM 28-step (S2),2.0,1.21,220,150.0,0.6818181818181818,8,4,73,135,0.6666666666666666,0.09876543209876543,0.17204301075268816
LSTM 28-step (S2),2.0,1.22,220,148.0,0.6727272727272727,8,2,73,137,0.8,0.09876543209876543,0.1758241758241758
LSTM 28-step (S2),2.0,1.23,220,152.0,0.6909090909090909,6,2,75,137,0.75,0.07407407407407407,0.1348314606741573
LSTM 28-step (S2),2.0,1.24,220,153.0,0.6954545454545454,5,1,76,138,0.8333333333333334,0.06172839506172839,0.1149425287356322
LSTM 28-step (S2),2.0,1.25,220,152.0,0.6909090909090909,5,0,76,139,1.0,0.06172839506172839,0.11627906976744184
LSTM 28-step (S2),2.0,1.26,220,152.0,0.6909090909090909,5,0,76,139,1.0,0.06172839506172839,0.11627906976744184
LSTM 28-step (S2),2.0,1.27,220,156.0,0.7090909090909091,3,0,78,139,1.0,0.037037037037037035,0.07142857142857142
LSTM 28-step (S2),2.0,1.28,220,158.0,0.7181818181818181,2,0,79,139,1.0,0.024691358024691357,0.048192771084337345
LSTM 28-step (S2),2.0,1.29,220,160.0,0.7272727272727273,1,0,80,139,1.0,0.012345679012345678,0.024390243902439022
LSTM 28-step (S2),2.0,1.3,220,160.0,0.7272727272727273,1,0,80,139,1.0,0.012345679012345678,0.024390243902439022
LSTM 28-step (S2),2.0,1.31,220,160.0,0.7272727272727273,1,0,80,139,1.0,0.012345679012345678,0.024390243902439022
LSTM 28-step (S2),2.0,1.32,220,160.0,0.7272727272727273,1,0,80,139,1.0,0.012345679012345678,0.024390243902439022
LSTM 28-step (S2),2.0,1.33,220,160.0,0.7272727272727273,1,0,80,139,1.0,0.012345679012345678,0.024390243902439022
LSTM 28-step (S2),2.0,1.34,220,160.0,0.7272727272727273,1,0,80,139,1.0,0.012345679012345678,0.024390243902439022
LSTM 28-step (S2),2.0,1.35,220,160.0,0.7272727272727273,1,0,80,139,1.0,0.012345679012345678,0.024390243902439022
LSTM 28-step (S2),2.0,1.36,220,160.0,0.7272727272727273,1,0,80,139,1.0,0.012345679012345678,0.024390243902439022
LSTM 28-step (S2),2.0,1.37,220,160.0,0.7272727272727273,1,0,80,139,1.0,0.012345679012345678,0.024390243902439022
LSTM 28-step (S2),2.0,1.38,220,160.0,0.7272727272727273,1,0,80,139,1.0,0.012345679012345678,0.024390243902439022
LSTM 28-step (S2),2.0,1.39,220,160.0,0.7272727272727273,1,0,80,139,1.0,0.012345679012345678,0.024390243902439022
LSTM 28-step (S2),2.0,1.4,220,160.0,0.7272727272727273,1,0,80,139,1.0,0.012345679012345678,0.024390243902439022
LSTM 28-step (S2),2.0,1.41,220,162.0,0.7363636363636363,0,0,81,139,,0.0,
LSTM 28-step (S2),2.0,1.42,220,162.0,0.7363636363636363,0,0,81,139,,0.0,
LSTM 28-step (S2),2.0,1.43,220,162.0,0.7363636363636363,0,0,81,139,,0.0,
LSTM 28-step (S2),2.0,1.44,220,162.0,0.7363636363636363,0,0,81,139,,0.0,
LSTM 28-step (S2),2.0,1.45,220,162.0,0.7363636363636363,0,0,81,139,,0.0,
LSTM 28-step (S2),2.0,1.46,220,162.0,0.7363636363636363,0,0,81,139,,0.0,
LSTM 28-step (S2),2.0,1.47,220,162.0,0.7363636363636363,0,0,81,139,,0.0,
LSTM 28-step (S2),2.0,1.48,220,162.0,0.7363636363636363,0,0,81,139,,0.0,
LSTM 28-step (S2),2.0,1.49,220,162.0,0.7363636363636363,0,0,81,139,,0.0,
LSTM 28-step (S2),2.0,1.5,220,162.0,0.7363636363636363,0,0,81,139,,0.0,
LSTM 28-step (S2),2.0,1.51,220,162.0,0.7363636363636363,0,0,81,139,,0.0,
LSTM 28-step (S2),2.0,1.52,220,162.0,0.7363636363636363,0,0,81,139,,0.0,
LSTM 28-step (S2),2.0,1.53,220,162.0,0.7363636363636363,0,0,81,139,,0.0,
LSTM 28-step (S2),2.0,1.54,220,162.0,0.7363636363636363,0,0,81,139,,0.0,
